20150928,110.3800,114.5700,107.3100,113.8500,62779264
20151005,112.1200,112.2800,108.2100,109.8800,52354560
20151012,111.0400,112.7500,109.5600,112.7300,36977000
20151019,119.0800,119.2300,110.1100,110.8000,44270840
20151026,119.5000,121.2200,113.9900,118.0800,64472436
20151102,121.0600,123.8200,119.6100,120.8000,39040680
20151109,112.3400,121.8100,112.2700,120.9600,43311060
20151116,119.3000,119.9200,111.0000,111.3800,37996240
20151123,117.8100,119.7300,117.1200,119.2700,27430100
20151130,119.0300,119.4100,114.2200,117.9900,41353160
20151207,113.1800,119.8600,112.8500,118.9800,37749100
20151214,106.0300,112.8000,105.8100,112.1800,63021280
20151221,108.0300,109.0000,105.5700,107.2800,31651950
20151228,105.2600,109.4300,104.8200,107.5900,30871124
20160104,96.9600,105.8500,96.4300,102.6100,68758040
20160111,97.1300,101.1900,95.3600,98.9700,60702664
20160119,101.4200,101.4600,93.4200,98.4100,60846024
20160125,97.3400,101.5300,92.3900,101.5200,76067296
20160201,94.0200,97.3300,93.6900,96.4700,43430960
20160208,93.9900,96.3500,92.5900,93.1300,46224460
20160216,96.0400,98.8900,94.6100,95.0200,42079076
20160222,96.9100,98.0200,93.3200,96.3100,31810582
20160229,103.0100,103.7500,96.6500,96.8600,40360760
20160307,102.2600,102.8300,100.1500,102.3900,31102860
20160314,105.9200,106.5000,101.7800,101.9100,36414640
20160321,105.6700,107.6500,104.8900,105.9300,29945900
20160328,109.9900,110.4200,104.8800,106.0000,29593000
20160404,108.6600,112.1900,108.1200,110.4200,29144518
20160411,109.8500,112.3900,108.6600,108.9700,32462000
20160418,105.6800,108.9500,104.6200,108.8900,37813100
20160425,93.7400,105.6500,92.5100,105.0000,69884816
20160502,92.7200,95.9000,91.8500,93.9700,45073120
20160509,90.5200,93.7700,89.4700,93.0000,43209960
20160516,95.2200,95.4300,91.6500,92.3900,42541440
20160523,100.3500,100.7300,95.6700,95.8700,40777660
20160531,97.9200,100.4000,96.6300,99.6000,34933752
20160606,98.8300,101.8900,97.5500,97.9900,24972880
20160613,95.3300,99.1200,95.3000,98.6900,38346520
20160620,93.4000,96.8900,92.6500,96.0000,41345800
20160627,95.8900,96.4700,91.5000,93.0000,36865680
20160705,96.6800,96.8900,94.3700,95.3900,28176500
20160711,98.7800,99.3000,96.7300,96.7500,28582118
20160718,98.6600,101.0000,98.3100,98.7000,29513100
20160725,104.2100,104.5500,96.4200,98.2500,51314200
20160801,107.4800,107.6500,104.0000,104.4100,34029840
20160808,108.1800,108.9400,107.1600,107.5200,24901160
20160815,109.3600,110.2300,108.0800,108.1400,26474282
20160822,106.9400,109.3200,106.3100,108.8600,24721100
20160829,107.7300,108.0000,105.5000,106.6200,26600118
20160906,103.1300,108.7600,103.1300,107.9000,42200924
20160912,114.9200,116.1300,102.5300,102.6500,77645640
20160919,112.7100,116.1800,111.5500,115.1900,40219140
20160926,113.0500,114.6400,111.5500,111.6400,31276800
20161003,114.0600,114.5600,112.2800,112.7100,25205880
20161010,117.6300,118.6900,114.7200,115.0200,41741680
20161017,116.6000,118.2100,113.8000,117.3300,23106300
20161024,113.7200,118.3600,113.3100,117.1000,42045120
20161031,108.8400,114.2300,108.1100,113.6500,31269300
20161107,108.4300,111.7200,105.8300,110.0800,41403900
20161114,110.0600,110.5400,104.0800,107.7100,39668280
20161121,111.7900,112.4200,110.0100,110.1200,23533100
